hotclass-30k, classes, 848.961845, 0.000000, 10000000, 0, 11779.0923741
hotclass-30k, no-costs, 282.574173, 0.000000, 10000000, 0, 35388.9383631
hotclass-30k, costs-no-classes, 802.757755, 0.000000, 10000000, 0, 12457.058105
hotclass-30k, default-redis, 239.889467, 0.000000, 10000000, 0, 41685.8652811
